gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
1,1,0,1,1,1,1,33,159.7067848,1,1,0.584560807,0.70527538,0
0,1,1,1,1,6,1,28,236.8001932,6,9,1.685655817,1.624914423,0
1,1,1,0,1,12,0,25,185.0558011,12,1,2.228788567,2.270570356,0
1,1,0,0,1,1,0,32,241.2141232,1,1,0,0,1
0,1,0,0,1,1,0,26,51.52430038,1,7,0.892930165,1.131749791,0
1,1,1,1,1,12,1,27,206.557792,12,2,1.774478658,2.044339687,0
0,1,0,0,1,1,1,30,46.9343803,1,3,3.294651702,3.22633713,0
0,1,1,0,1,6,0,25,117.3422932,6,3,1.84069521,1.827383149,0
1,1,0,1,1,6,0,39,345.4302977,6,5,4.675340649,4.700163854,0
0,1,0,0,1,1,0,27,48.9938579,1,3,0.488226886,0.523959781,0
1,1,1,1,1,6,0,33,148.4726389,6,3,3.648101456,3.603092548,0
1,1,1,1,1,6,1,31,154.0645133,6,6,1.806566794,1.80089222,0
1,1,1,1,1,1,0,35,305.1783336,1,1,5.141852404,4.96253971,0
0,1,1,0,1,12,0,31,185.1947995,12,4,1.832219034,1.815715542,0
1,1,0,0,1,1,0,32,240.8713506,1,3,1.670792046,1.664070208,0
0,1,0,0,1,1,0,24,159.9127773,1,15,0.957916293,0.846682799,0
0,1,0,1,1,6,1,30,51.28151714,6,2,0,0.053030352,0
0,1,1,0,1,12,0,29,74.04354081,11,7,0.284709066,0.316886382,0
1,1,0,0,1,12,1,31,293.9504651,11,12,2.000911814,1.911062928,0
0,0,1,0,1,1,0,29,260.2176889,1,2,3.281906311,3.257497335,0
0,1,1,0,1,6,0,34,282.7145949,6,6,2.037568607,2.013265258,0
0,1,1,1,1,6,1,28,202.4332096,6,1,2.621791053,2.387057878,0
1,1,1,1,1,6,0,26,99.58553541,2,1,1.466679955,1.255070577,0
1,1,0,1,1,1,0,33,12.05600705,1,6,4.69901844,4.786792947,0
1,1,1,0,1,12,1,25,124.8033046,12,3,1.793284563,1.645836075,0
0,1,0,0,1,1,1,26,56.89166345,1,2,2.1632637,1.654510725,1
1,1,0,1,1,6,1,29,342.3248667,6,5,3.319512824,3.362915496,0
0,1,1,1,1,12,1,29,301.0360144,11,3,1.940936623,1.953406109,0
0,1,0,0,1,1,1,24,124.0455534,1,2,2.054970448,1.377670801,1
1,1,1,1,1,12,1,30,341.7681057,12,2,0,0,0
1,1,0,0,0,1,0,27,73.89018438,1,0,1.32629508,1.307990885,1
0,0,0,0,1,1,0,28,165.0172272,1,1,0.343152251,0.457255786,1
1,0,1,1,1,1,1,24,193.7555465,1,4,2.438269897,1.94024,1
0,1,0,0,1,1,0,28,133.4792238,1,6,2.115477258,2.2219665,0
0,1,0,1,1,1,1,27,82.04860136,1,0,1.612821774,1.884467768,1
0,1,0,0,1,1,1,26,108.0226752,1,1,1.280952763,1.117626297,1
0,1,1,1,1,6,0,24,43.18098242,6,1,2.252684306,2.359230815,0
1,0,1,0,1,1,0,26,56.46000331,1,0,1.289299397,0,1
1,1,0,0,1,12,1,32,22.67592407,11,5,2.341545028,2.461782358,0
0,1,1,0,1,1,0,25,50.3604244,1,2,1.370197689,0.671450194,1
1,1,0,1,1,12,1,24,202.3905079,12,1,0.999179053,1.047047142,0
0,1,1,1,1,12,0,28,92.32963497,11,11,1.734371064,1.799263661,0
1,0,0,0,1,1,0,28,147.6153884,1,1,1.783444313,1.711821647,0
1,1,1,0,1,12,1,34,24.92356082,5,3,3.791391402,3.846169813,0
0,1,1,0,1,1,0,24,56.12988028,1,1,1.631649303,1.368547068,1
1,1,1,1,1,6,1,26,190.515537,5,2,0.299360684,0.206964576,0
1,0,0,0,0,1,0,29,151.1726494,1,9,1.322399612,1.232456801,0
0,0,0,0,1,6,0,28,74.24523086,5,0,1.137114017,1.507663333,1
1,1,1,1,1,12,1,30,6.402727325,12,14,1.693190819,1.715935522,0
0,1,0,0,1,1,0,30,187.7620242,1,8,1.866457195,1.881198411,0
1,1,0,0,1,6,0,29,200.6328011,4,1,1.703076215,0.248603326,1
0,1,1,1,1,12,1,34,32.95087237,10,4,1.764395655,1.705305095,0
1,0,1,0,1,1,0,29,5.799497737,1,6,2.282678161,2.414892491,0
1,1,1,0,1,1,0,29,207.1903616,1,0,1.912637693,0.999135412,1
1,1,1,0,1,1,0,25,98.55928692,1,1,1.128179514,1.205676084,1
1,1,1,1,1,12,0,28,136.4876718,12,15,1.052459472,1.153776435,0
1,1,1,1,1,12,0,28,175.0246867,12,4,0.810836905,0.798988429,0
1,0,0,0,1,1,0,28,3.381388299,1,2,3.013708547,3.074432241,0
0,1,0,0,1,6,0,30,17.78640273,5,3,3.882433752,4.070843964,0
1,1,0,0,1,1,1,33,93.18940556,1,3,1.191968465,1.21253185,0
0,1,0,1,1,12,1,23,95.52036658,11,3,2.493039556,2.356895737,0
1,0,1,0,1,6,0,31,71.3514655,5,2,2.934362372,2.946453822,0
0,1,1,1,0,12,1,27,300.5049041,12,1,1.62222782,1.801672728,0
1,1,0,1,1,1,0,29,170.6399719,1,1,1.09421963,0.228516962,1
0,1,1,0,1,1,1,29,98.69168738,1,2,2.648485793,2.661750311,0
0,1,0,0,1,1,1,29,264.6055142,1,0,2.355562612,2.372330179,0
0,1,0,0,0,12,0,30,119.6082396,10,2,0.933928425,1.034710896,0
1,1,0,0,1,1,0,31,99.7777427,1,4,0.964610066,0,1
0,1,1,1,1,12,0,29,50.86446007,5,1,3.527583197,3.473861319,0
1,0,1,1,1,1,0,31,172.0382331,1,4,1.673403352,1.786695009,0
1,1,0,0,0,1,0,27,319.3403418,1,11,2.754096216,2.854688121,0
1,1,1,1,0,12,1,28,31.81185994,9,5,1.971921745,2.005749329,0
1,1,0,0,1,6,0,28,57.25288163,6,3,1.620567357,1.153160313,1
1,1,0,0,1,1,0,30,121.9324676,1,3,3.058328372,3.124317722,0
0,1,0,0,1,1,1,32,37.97309972,1,6,3.518683802,3.551821048,0
0,1,1,1,1,1,0,30,224.1736462,1,9,1.759360351,1.81394274,0
1,1,1,0,0,6,1,27,152.7755323,6,1,1.264344733,0.098794865,1
1,1,0,0,1,12,0,33,220.9149149,9,4,2.228304565,2.097989245,0
1,0,1,0,1,6,1,31,95.82755375,6,2,3.050218445,3.003937238,0
1,0,1,1,1,1,0,28,78.41966751,1,0,2.357895984,2.374225305,1
1,1,0,0,1,1,1,29,92.46712138,1,3,1.521565998,1.539852992,0
1,1,1,1,1,1,0,28,103.7475475,1,1,0.981096382,0.008384606,1
1,1,1,0,1,1,0,28,235.6623507,1,1,1.972279083,1.90152134,0
1,1,1,1,1,1,0,28,155.8110632,1,7,0.925869475,0.792238906,0
1,1,0,0,1,1,0,22,15.78580497,1,1,1.935779328,2.334859467,1
1,0,0,0,1,6,1,25,2.817200291,6,0,0.714181916,1.131558828,1
0,1,1,1,1,12,1,27,149.9880753,12,2,2.576993444,2.481483896,0
1,1,1,1,1,6,1,28,73.5577611,5,1,0.446842307,0.61259471,1
1,0,1,0,1,1,0,34,118.4168297,1,1,1.351850139,1.188582336,0
0,1,1,1,1,12,1,29,44.36487323,12,4,2.35736772,2.369013948,0
1,0,0,0,1,1,0,34,153.5239929,1,4,1.792638872,1.814020599,0
1,0,0,0,1,1,0,28,44.59503863,1,0,1.884653945,1.36848046,1
0,1,0,0,1,1,0,31,124.3572264,1,4,1.946857883,1.995478107,0
1,1,1,1,1,12,1,34,379.4852073,9,8,1.780987153,1.837633509,0
1,1,1,1,1,12,1,32,90.74418078,12,5,1.927348853,1.962429126,0
1,1,0,0,1,1,0,26,41.86525647,1,6,1.686358094,1.544513924,0
0,1,0,0,1,1,1,21,119.7349216,1,1,1.914377096,1.017217597,1
1,1,1,0,1,1,0,27,21.02710099,1,0,3.143579152,3.237547333,0
0,1,1,0,1,12,1,32,103.5393101,12,3,1.223021106,1.187040821,0
1,1,0,0,1,1,0,33,65.66626221,1,7,1.271635422,1.233438646,0
0,0,0,0,0,1,0,33,152.1302278,1,1,1.282525593,1.33968362,0
1,1,1,1,1,1,0,23,96.70025024,1,0,1.068543607,0.936260393,1
0,0,1,0,1,1,0,28,154.0199848,1,2,1.333898495,1.317766513,0
1,1,0,0,1,6,1,31,462.1786601,5,0,2.504586219,2.45348448,0
0,1,1,1,1,1,1,32,112.5811272,1,0,0.949275342,0.964400966,0
0,1,0,0,1,1,0,25,96.99484972,1,1,1.525533487,2.12695686,1
0,1,1,1,1,1,1,32,132.2077956,1,3,3.383633097,3.508655539,0
0,1,1,1,1,1,1,25,81.31469423,1,0,1.12719966,0.34632603,1
0,1,1,1,1,1,0,32,231.8542461,1,19,1.06848458,1.033211574,0
1,1,0,0,1,1,1,34,150.8324262,1,8,1.119397025,1.145269947,0
0,1,0,0,1,1,1,29,163.4545879,1,2,2.366660423,2.381380055,0
0,1,1,0,1,1,0,23,190.7680043,1,1,0.816562072,1.501873527,1
1,1,0,0,1,1,0,30,7.353429465,1,2,0.413147653,0.416976715,0
1,1,0,0,1,1,0,27,34.71596226,1,1,1.182603935,1.762791889,1
0,1,1,0,1,1,0,27,193.3218499,1,4,2.159629529,1.577671445,1
0,0,1,0,1,12,0,32,22.75201407,11,8,1.682657351,1.681275626,0
0,1,1,1,1,1,0,23,154.1523591,1,0,1.094044441,0,1
1,1,0,0,1,1,0,24,51.45037755,1,1,1.548460691,0.345801918,1
1,0,1,1,1,1,1,31,352.5690169,1,4,1.006191831,0.860990056,0
0,1,0,0,1,1,1,28,157.8094341,1,1,1.550211942,1.565081739,1
0,1,1,1,1,1,0,32,80.27629458,1,12,3.159762171,3.135662039,0
0,1,0,0,1,1,0,31,117.948588,1,4,3.236878958,3.265284907,0
1,1,1,1,1,1,1,32,47.51779661,1,2,1.862491687,1.886360947,0
0,1,0,1,1,12,1,30,339.5946576,11,2,2.088221127,2.118279032,0
1,0,1,0,1,12,1,35,49.99670181,12,12,2.842066019,2.854001344,0
0,1,1,1,1,12,0,33,114.1586199,12,3,1.988453393,1.945731768,0
1,1,0,0,1,1,1,29,107.4621187,1,5,1.923753446,1.973180199,0
1,1,1,0,1,1,0,21,112.0344289,1,12,2.747110251,2.820657085,0
1,1,0,0,1,1,0,33,34.9605574,1,4,1.885470059,1.790011571,0
1,1,0,0,1,6,1,37,148.5270468,6,17,1.12912325,1.070852949,0
1,1,1,0,1,12,1,31,72.8686364,11,2,2.047570221,2.132327157,0
0,1,0,1,1,1,1,26,113.2235064,1,3,1.1816756,1.112501,0
0,1,0,0,1,1,1,32,288.5766017,1,2,1.954798029,1.931965687,0
1,1,1,0,1,12,0,31,45.26092625,11,16,3.349651832,3.128861581,0
1,1,1,0,1,1,0,22,138.3032826,1,0,0.225809367,0.16875834,1
0,0,0,0,1,1,0,32,160.7746159,1,0,0.668278726,0,1
0,0,1,0,1,12,1,29,72.743156,12,9,0.600508892,0.457939071,0
1,0,1,0,0,6,0,30,55.78389502,5,1,1.622965122,1.624417657,1
0,1,1,1,1,6,0,28,282.0895997,6,4,3.19853227,3.096274298,0
0,1,0,0,1,1,1,30,200.719919,1,2,2.246021113,2.227053559,0
0,1,0,1,1,12,1,28,400.9888023,12,3,0.611726924,0.730254512,0
1,1,1,1,1,6,0,28,89.81008224,6,0,0.063014753,0,1
0,1,1,0,1,1,0,30,214.6590286,1,3,2.093652001,2.097294528,0
0,1,0,0,1,1,0,29,64.79002343,1,0,1.942472124,1.689650121,1
1,1,1,1,1,6,1,30,147.5779732,6,3,2.057133381,2.122972801,0
0,1,1,0,1,12,0,32,184.5307531,11,3,2.336441009,2.1621438,0
0,1,0,0,1,1,0,33,95.65128494,1,2,0.835586279,1.084623787,1
0,1,0,0,1,6,1,26,83.7483229,6,6,0.686747325,0.536248982,0
0,1,1,1,1,6,1,32,48.69695837,3,4,1.231661005,1.364137595,0
1,1,0,0,1,1,1,33,181.619896,1,4,1.969722881,2.288495421,0
1,1,1,0,1,12,1,30,149.6574342,12,2,2.362006066,2.378123205,0
0,1,1,0,1,12,0,28,217.9396398,12,3,0.698121904,0.804464574,0
1,1,1,1,1,12,1,33,56.24066762,4,7,0.970836268,0.980036206,0
1,1,1,1,1,12,1,31,326.367422,8,4,3.37445365,3.393701403,0
1,1,0,0,0,6,1,28,117.7961442,6,8,1.770621752,1.617838729,0
0,1,0,0,1,6,0,31,39.61097604,6,3,3.761265418,3.753584241,0
0,1,1,1,1,6,0,34,214.3399036,6,10,1.179269077,1.062388327,0
1,1,0,0,1,12,1,27,325.2728594,12,4,1.502523867,1.652102522,0
1,1,1,1,0,12,1,31,71.40895911,12,7,2.828237529,2.998939802,0
1,1,0,0,1,6,0,32,178.3522379,6,7,0.126435975,0.225129344,0
0,1,1,0,1,12,1,32,220.532354,11,8,1.615152798,1.760771672,0
1,1,0,0,0,1,0,25,76.1906156,1,2,1.940429067,1.196067285,1
1,1,0,0,1,1,1,25,38.84128614,1,4,0.433188483,0.271237141,0
0,1,1,1,1,1,0,28,17.62055098,1,1,1.473900577,0.745164293,1
0,1,0,0,1,1,0,30,19.36779396,1,0,0.383468304,0.291161556,1
1,1,1,1,1,6,0,29,122.5368043,6,1,2.923911175,2.839089776,0
0,1,0,0,1,12,0,25,232.5652483,12,3,1.45736457,1.762466664,0
1,1,0,0,0,6,1,29,73.03281714,5,1,1.204472559,1.230908945,0
0,0,0,0,1,1,1,30,191.0285722,1,0,1.845480449,1.752898497,0
1,1,1,0,1,12,0,25,30.89507255,4,3,2.644955949,2.620493408,0
1,0,1,0,1,1,0,29,116.093618,1,1,3.173901086,2.296644306,1
0,1,0,0,1,1,0,33,108.0662424,1,9,0,0,0
1,1,0,0,1,1,1,30,226.7443353,1,1,1.90581986,2.047298248,0
0,1,0,0,0,1,1,35,178.5177703,1,1,1.59690943,1.634285601,0
0,0,0,0,1,1,0,32,112.6919956,1,9,1.814619427,1.901792924,0
1,1,1,1,1,6,1,21,112.419517,6,1,2.244362164,1.62622389,1
1,0,0,1,1,1,0,32,211.2284997,1,6,0.826936987,0.868737138,0
0,1,0,1,1,1,1,31,123.6791046,1,9,2.268202983,2.257123121,0
1,1,1,1,1,12,1,29,187.011986,11,4,1.361240326,1.490379571,0
1,1,0,1,1,1,0,28,224.3555328,1,12,1.873177837,1.947595056,0
1,1,0,0,1,6,0,27,202.5327752,6,1,0.510466454,0.720645191,0
1,1,0,0,1,6,0,26,134.1019209,6,6,2.723752167,2.882446199,0
1,0,0,0,0,1,0,25,78.70724571,1,0,1.125180811,1.096579801,1
1,0,0,0,1,6,0,31,340.4859508,6,1,1.631474047,1.67913995,0
0,1,0,1,1,1,1,31,25.81885731,1,3,0.661317223,0.77289822,0
1,1,1,0,1,12,0,35,349.430968,12,6,0.456604566,0.436880367,0
1,1,0,0,1,6,1,33,184.839073,6,5,1.774436422,1.781709531,0
1,1,0,0,1,1,1,30,55.61947843,1,2,3.234056979,3.163415436,0
0,1,0,0,1,1,0,28,38.58561235,1,4,1.324022689,1.390423046,1
1,0,1,0,1,12,1,30,252.3501358,9,4,2.591065612,2.56013288,0
1,1,1,1,1,6,0,26,156.8424677,6,1,1.350986878,1.478941085,1
0,1,0,0,0,1,1,24,59.57040935,1,0,0.200559422,0,1
0,1,0,0,1,12,0,31,324.0922383,9,4,2.630015938,2.64415423,0
0,1,0,0,1,1,0,34,80.64236645,1,8,1.882993826,2.001877496,0
0,1,0,0,1,1,0,29,239.1554128,1,2,1.80761441,1.915882038,0
1,0,1,0,1,1,0,32,133.8148771,1,3,2.3652451,2.541463258,0
1,1,1,0,1,1,1,29,5.929056496,1,2,2.951777691,3.001389111,0
1,1,1,1,1,12,1,28,232.7677603,12,6,0.792631683,0.771970661,0
0,1,0,1,0,1,0,26,48.55560186,1,1,1.463994092,0.96377302,1
0,1,0,1,1,6,1,32,88.46500918,5,18,1.761919899,1.826597627,0
0,0,0,0,1,12,0,29,309.1942361,12,2,1.208941038,1.201497171,0
1,1,0,0,1,1,0,25,255.5246491,1,1,0.999951056,0.787925648,1
0,1,1,0,0,6,1,29,116.9665205,6,9,4.09640455,4.079059,0
1,1,0,0,0,1,0,34,164.1814109,1,5,2.18790762,2.235188124,0
1,0,0,0,1,1,0,28,228.6132789,1,5,2.414661909,2.358042377,0
1,1,1,0,1,1,1,30,50.81316585,1,6,3.86708929,3.871256567,0
1,1,1,1,1,12,1,30,158.0387778,12,2,1.77253952,1.905719594,0
1,1,1,0,0,1,0,34,141.434646,1,3,1.36631678,1.179171445,0
1,0,0,0,1,12,1,32,181.9724385,12,7,0.420866668,0.328133986,0
1,1,1,1,1,12,1,28,149.9929226,7,1,2.296660538,2.178300854,0
1,1,1,0,1,1,0,30,306.1205142,1,5,1.504492984,1.437734624,0
0,1,0,0,1,1,0,25,0.334823568,1,0,0.735514831,0,1
0,0,0,0,1,1,0,21,220.5290662,1,0,1.565611915,1.660563702,1
0,1,1,0,1,1,1,34,100.3010874,1,0,1.730444913,1.61921995,0
1,1,0,0,1,6,0,27,320.3787958,6,6,0.601790759,0.505718321,0
1,1,1,1,1,6,0,28,146.288462,6,1,1.061473797,1.080237362,0
1,0,0,0,1,6,0,28,116.2842551,6,6,2.709592493,2.665191856,0
1,1,1,1,1,12,1,32,159.5936,10,17,2.126695726,2.211990668,0
0,0,1,0,1,1,0,34,199.930819,1,2,2.117744156,2.08304367,0
0,1,0,0,1,1,1,27,12.10022062,1,0,1.694469868,1.014494173,1
0,1,1,1,1,1,0,34,280.1894931,1,2,2.793179874,2.724581017,1
1,1,0,0,1,1,0,24,87.89789629,1,2,3.121683389,3.13796001,0
1,1,1,1,1,12,1,33,265.360689,12,7,1.730973102,1.829074425,0
1,1,1,0,1,12,1,30,105.4226446,5,2,2.561456579,2.603601968,0
0,1,0,0,1,6,1,27,61.00039517,6,2,3.173819864,3.077042609,0
0,1,0,0,1,1,0,30,51.51625004,1,8,2.612830102,2.517302734,0
1,1,1,1,1,6,0,25,225.8754528,6,2,1.350898373,1.475991543,1
1,1,1,0,1,6,1,31,103.1979547,4,5,2.568781007,2.681225473,0
1,1,1,1,1,1,0,33,113.0664884,1,9,1.012293519,0.969307257,0
1,1,1,0,0,12,0,31,154.3833432,12,4,3.658439213,3.670784468,0
1,1,1,1,1,6,1,32,104.7058993,5,4,3.015782859,3.093687696,0
0,1,1,0,1,12,1,29,136.4090916,11,4,1.73679933,1.666936609,0
1,1,0,1,1,1,0,25,138.3021839,1,2,0.483023598,0.396027994,0
1,1,0,0,1,6,1,37,152.1714785,6,4,3.257928222,3.212881703,0
0,0,1,0,1,6,0,25,156.921813,2,1,2.044484044,1.652033781,1
0,1,0,0,0,6,0,34,32.66859744,6,4,0.935762872,0.978570077,0
1,1,0,0,1,12,0,29,80.69451768,11,5,1.462047327,1.549579139,0
0,1,1,1,1,12,1,26,42.54207047,7,6,2.195334463,2.261025131,0
1,1,0,0,1,1,0,29,190.2347188,1,1,1.878160373,2.223182241,1
0,0,1,0,1,1,0,30,116.6036542,1,12,1.645501736,1.520773154,0
1,1,0,0,1,1,1,28,259.4925393,1,1,2.694437349,2.804686481,0
0,1,1,1,1,1,0,28,18.39560023,1,1,1.684097422,0.769953656,1
1,1,1,0,1,12,1,32,104.2041004,12,8,0.280831589,0.215449861,0
0,1,0,1,1,6,1,30,176.3503027,6,2,1.338103301,1.33875302,0
1,1,1,0,1,6,1,30,229.8958855,6,2,1.124974079,1.178162928,0
1,1,1,1,1,6,1,29,298.1464588,6,21,2.018038415,1.926621265,0
1,1,1,1,1,1,1,25,4.1899887,1,2,2.620717629,2.006647697,1
1,1,1,0,0,12,0,30,44.18266096,12,9,2.156586435,2.020882611,0
1,0,1,0,1,6,0,32,194.804524,5,5,1.174832217,1.318953074,0
1,1,1,1,1,12,0,33,84.17675958,12,1,1.674686598,1.820272591,0
1,1,1,0,1,1,0,33,346.7792741,1,7,2.275973087,2.219315542,0
0,1,0,0,0,1,0,31,139.8773476,1,1,1.930327523,1.738733604,1
0,1,0,0,1,1,1,32,216.9168318,1,6,4.039690205,4.010277721,0
1,1,1,1,1,12,0,32,192.9372102,10,9,0.236773347,0.194092342,0
1,1,1,0,1,1,1,29,118.0222486,1,1,1.542481401,0.930830642,1
1,1,1,1,1,1,0,29,196.7138322,1,2,1.610719108,1.492305582,0
1,1,0,0,1,1,0,29,163.7763522,1,1,1.213122039,1.066219234,1
0,1,1,1,1,6,1,26,373.2478865,4,5,0.505485273,0.389950013,0
1,1,1,1,1,1,0,28,328.6644024,1,1,1.870633894,1.2237114,1
0,1,0,0,1,6,1,26,183.6656145,3,1,1.622575934,1.6444175,0
0,0,1,0,1,1,0,26,108.4629605,1,1,1.714971857,1.504596838,1
1,1,0,0,1,1,0,34,51.21842654,1,5,2.736001944,2.431430166,0
1,1,0,0,1,12,1,33,42.01047111,11,3,0.855677254,0.877155451,0
1,1,1,0,1,6,0,30,12.93177879,6,3,2.030670677,2.02632402,0
0,1,0,0,1,1,1,34,109.3546668,1,4,0.652188279,0.505270884,0
0,1,1,1,1,6,1,30,239.2887938,4,2,3.71411884,3.652659743,0
1,1,1,0,1,1,0,26,67.52874959,1,4,1.020725968,1.268031252,1
1,1,1,0,1,1,1,29,32.92231508,1,1,2.437023288,2.276216769,1
1,1,1,1,1,1,1,28,3.239071904,1,1,1.150208043,0.811128178,1
0,0,1,0,1,1,0,33,163.3617993,1,1,0.992756196,0.148650599,1
0,1,1,0,1,1,0,28,174.940694,1,11,1.860859971,1.708781758,0
1,1,0,0,1,1,1,26,5.261598727,1,0,0.559675048,0.06810492,1
1,1,1,0,1,1,0,27,81.39159316,1,0,1.658286428,0.733140191,1
1,1,0,0,1,1,0,33,286.2524318,1,2,1.653748584,1.770933328,0
1,1,0,0,1,1,0,33,135.7557219,1,1,1.53718642,1.211944714,1
0,1,0,0,0,12,0,30,149.0184085,11,1,1.470718811,1.621102189,0
0,0,0,0,1,1,0,24,145.2856255,1,0,1.723501519,2.122005521,1
1,1,1,1,1,1,0,30,14.53843869,1,4,2.083772064,1.230824934,1
0,1,0,0,1,6,0,26,310.6253702,6,1,0.137019389,0.127029079,0
0,0,1,0,1,1,1,29,161.0402212,1,1,1.530233233,1.634070304,0
1,1,0,0,1,1,1,30,76.1389302,1,3,0.967083332,0.946514276,0
1,1,0,0,1,1,0,27,61.45061744,1,0,1.633328006,1.651482997,1
0,1,0,0,1,1,0,28,207.425155,1,3,1.995592711,1.947633428,0
0,1,0,1,1,1,0,29,328.2473825,1,0,0.473912136,0.405892287,1
1,1,1,0,1,1,0,31,203.2192891,1,2,1.73590108,0.946675862,1
1,0,0,0,1,1,0,35,167.3370616,1,3,3.248299906,3.154535526,0
0,0,1,0,1,6,1,30,252.3990411,6,4,0.91569552,1.017554554,0
1,1,1,0,1,1,0,26,81.25272982,1,1,2.411779318,1.626832331,1
1,1,0,1,1,12,1,29,139.3964665,11,10,1.040332903,0.952670079,0
1,1,1,1,1,12,1,33,219.885791,12,3,1.045503102,1.008381805,0
1,1,0,0,1,1,0,28,85.94431764,1,1,0.492591093,0,1
0,1,1,0,1,1,0,26,197.1667874,1,5,1.500288265,1.464784853,0
1,0,0,0,1,1,0,24,217.2445974,1,0,2.177340833,1.301658639,1
0,1,1,1,1,1,0,25,129.0674533,1,0,0.709855436,0.473437414,1
0,1,0,0,1,6,0,30,143.8546325,6,1,0.85274618,0.874095702,0
1,1,1,1,1,12,1,34,271.5901852,8,3,2.085466126,2.175455227,0
1,1,0,0,1,1,1,26,41.33808739,1,9,1.092106524,0.966534934,0
0,1,0,0,1,6,0,29,71.34274228,6,1,2.439079512,2.45388067,0
1,1,0,0,1,1,1,33,207.7248976,1,6,2.717841586,2.8169808,0
1,1,1,1,1,1,0,32,196.5936429,1,5,2.33066107,2.27743519,0
0,0,0,0,1,6,0,31,471.7200401,6,21,3.284086789,3.294925287,0
1,1,1,0,1,12,1,25,39.7702872,9,12,2.789624754,2.845273181,0
0,1,0,1,1,6,0,35,194.8371329,5,13,1.094371196,1.180329391,0
1,1,1,1,1,12,0,32,125.3551126,8,7,1.974364581,2.008086903,0
1,0,1,0,1,1,0,31,288.739684,1,0,2.032658815,2.175619349,0
1,1,1,1,1,12,1,28,264.5339635,8,10,1.777730641,1.737266675,0
1,1,0,0,1,6,1,32,152.5213123,6,1,0.789383895,0.807922832,0
0,1,0,0,1,6,0,25,197.6436876,6,1,2.496089208,2.366013492,1
0,1,1,1,1,1,0,27,34.55994979,1,0,0.278525848,0.511756724,1
1,1,0,1,1,12,0,29,43.30050362,12,7,1.01010352,0.92551221,0
1,1,0,1,1,6,0,30,60.00779669,6,1,1.160094237,0,1
1,1,0,0,1,1,1,26,240.0605347,1,1,0.851689283,0.592379119,1
1,1,1,1,1,1,0,30,117.0618705,1,3,0.162849938,0.224930407,0
0,1,1,1,1,6,0,28,48.65800791,6,2,1.426644558,1.456683908,0
0,1,1,0,1,1,1,30,291.3021125,1,4,0.369477528,0.39844101,0
0,1,1,1,1,12,0,32,168.0204106,10,1,2.82592199,2.881917284,0
0,1,0,0,1,1,1,27,118.9102805,1,5,0.912151157,0.900552808,0
1,1,1,1,1,12,0,30,48.16003047,10,3,2.91927381,2.823736031,0
1,1,0,0,0,6,1,30,9.998250594,6,11,2.368787287,2.310199866,0
0,1,1,1,1,6,0,34,261.2670825,6,4,2.340698393,2.325366695,0
1,1,1,0,0,1,0,24,181.9124787,1,2,1.469577276,0.802143909,1
1,1,0,0,1,12,0,22,67.75716593,4,16,2.960669214,3.140293069,0
1,1,1,0,1,1,0,32,153.4172148,1,3,3.128511689,3.103099474,0
1,1,0,0,1,6,0,32,202.3301209,6,5,1.627376358,1.505095632,0
1,1,1,0,1,6,0,29,108.259609,6,5,2.71522093,2.554628072,0
0,0,0,0,0,1,0,35,204.7049276,1,6,1.711176517,1.766058588,0
1,1,0,0,1,1,0,30,194.1615464,1,2,3.070496749,3.129331054,0
1,1,1,1,1,1,0,30,187.9073802,1,1,0.178174337,0,1
1,1,1,1,1,6,0,32,57.69601983,4,10,1.186565794,1.195623839,0
0,1,0,0,1,1,0,29,119.7485115,1,0,2.250292929,2.566730167,1
0,1,1,1,1,12,0,29,281.5397843,12,2,1.746410731,1.776478271,0
1,1,0,0,0,6,0,32,2.589170272,6,5,2.267001631,2.548359512,0
0,1,0,0,1,1,0,28,310.4076122,1,4,4.443218395,4.471150084,0
1,1,1,1,1,1,1,26,219.3460506,1,3,2.259442176,2.238541089,0
1,1,0,0,0,1,0,29,259.988281,1,1,1.349662919,1.311967533,0
0,1,1,1,1,1,0,27,228.1960585,1,0,1.76098422,1.345532537,1
0,1,0,0,1,1,0,32,238.4945727,1,2,1.597877797,1.540783727,0
0,1,0,0,1,1,0,28,43.5897153,1,0,1.758284641,1.647100434,1
0,1,0,1,1,1,0,32,56.05500928,1,3,1.249457643,1.266272312,0
0,1,1,1,1,1,0,33,9.080424534,1,2,2.189759249,1.990879874,0
1,1,0,0,0,1,0,29,159.2313962,1,8,0.233449183,0.38961237,0
1,1,0,0,1,1,0,29,23.98845657,1,1,1.278604388,0.418223599,1
1,1,0,0,1,12,0,30,321.1191709,12,3,0.239048988,0.399170435,0
0,1,1,0,1,12,1,31,232.2716138,9,0,0.530804358,0.578268475,0
0,1,1,1,1,12,0,32,143.5799918,12,3,1.112927265,1.202011584,0
1,1,1,1,1,12,1,27,82.45427347,12,1,1.932871889,1.812804195,0
1,0,0,0,0,6,0,22,3.268929797,6,5,2.26691108,0.950233882,1
1,1,1,1,1,12,1,28,135.2300915,12,6,2.202736983,2.049140287,0
0,1,1,1,1,12,1,28,3.165889517,12,1,2.208289091,2.105484818,0
1,0,0,0,1,1,0,30,7.987912259,1,2,1.914342263,1.501592326,1
